,neighbourhood,property_type,room_type,max_capacity(pax),bathrooms,bedrooms,price,cancellation_policy,Distance_from_center(m),Perc_Utilities,Perc_extra
11879,Bos en Lommer,Apartment,Entire home/apt,4,1.0,2.0,85,1,3201.887743784205,0.6666666666666666,0.0
11880,Bos en Lommer,Apartment,Entire home/apt,2,1.0,0.0,94,2,2899.267675251277,0.5,0.0
11881,Bos en Lommer,Apartment,Entire home/apt,4,1.5,2.0,75,1,3286.591630393229,0.6666666666666666,0.2857142857142857
11882,Bos en Lommer,Apartment,Private room,2,1.0,1.0,100,0,3592.7793736150475,0.6666666666666666,0.1428571428571428
11883,Bos en Lommer,Apartment,Private room,2,1.0,1.0,45,2,3544.7311419429107,0.3333333333333333,0.1428571428571428
11884,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,75,2,3440.95753055308,0.6666666666666666,0.0
11885,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,99,1,2943.895638492637,0.6666666666666666,0.0
11886,Bos en Lommer,Apartment,Private room,2,1.0,1.0,69,0,3785.3671498373656,0.5,0.0
11887,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,70,2,2979.325316483775,0.6666666666666666,0.0
11888,Bos en Lommer,Apartment,Entire home/apt,2,1.0,2.0,70,2,3271.7942222891497,0.1666666666666666,0.0
11889,Bos en Lommer,Apartment,Entire home/apt,4,1.0,1.0,99,0,3428.3887470728528,0.8333333333333334,0.1428571428571428
11890,Bos en Lommer,Apartment,Entire home/apt,3,1.0,2.0,85,1,2531.595216476269,0.6666666666666666,0.1428571428571428
11891,Bos en Lommer,Apartment,Entire home/apt,4,1.5,2.0,175,1,3347.608393323833,0.8333333333333334,0.2857142857142857
11892,Bos en Lommer,Apartment,Entire home/apt,3,1.0,1.0,130,1,2996.988142705617,0.6666666666666666,0.0
11893,Bos en Lommer,Apartment,Entire home/apt,4,1.0,1.0,185,0,2749.4287247373754,0.6666666666666666,0.0
11894,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,99,2,3214.92347111186,0.6666666666666666,0.0
11895,Bos en Lommer,Apartment,Entire home/apt,4,1.0,2.0,164,1,2649.525746995316,0.6666666666666666,0.0
11896,Bos en Lommer,Apartment,Private room,1,1.0,1.0,50,1,3743.765377056452,0.5,0.0
11897,Bos en Lommer,Apartment,Entire home/apt,2,1.5,1.0,120,1,2503.931474035221,0.8333333333333334,0.0
11898,Bos en Lommer,Apartment,Entire home/apt,3,1.0,1.0,85,1,2434.2886120382386,0.8333333333333334,0.1428571428571428
11899,Bos en Lommer,Apartment,Entire home/apt,4,1.0,1.0,98,1,3095.3394544522125,0.8333333333333334,0.1428571428571428
11900,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,100,1,3349.1624404903605,0.3333333333333333,0.0
11901,Bos en Lommer,Apartment,Entire home/apt,4,1.0,2.0,130,0,3276.19131601686,1.0,0.5714285714285714
11902,Bos en Lommer,Apartment,Private room,2,1.0,1.0,65,2,2641.5144748522,0.8333333333333334,0.1428571428571428
11903,Bos en Lommer,Apartment,Private room,2,1.0,1.0,80,0,3059.6784023128216,0.6666666666666666,0.1428571428571428
11904,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,75,2,3424.839366485587,0.8333333333333334,0.4285714285714285
11905,Bos en Lommer,Apartment,Entire home/apt,4,1.0,1.0,120,1,2836.1182449478474,0.6666666666666666,0.0
11906,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,93,1,2475.0530001119228,0.6666666666666666,0.0
11907,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,99,1,2466.513464968332,0.5,0.0
11908,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,65,0,3314.646351442068,0.8333333333333334,0.1428571428571428
11909,Bos en Lommer,Apartment,Private room,2,1.0,1.0,65,1,3558.880519113788,0.6666666666666666,0.0
11910,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,95,2,3384.5582132002287,0.8333333333333334,0.1428571428571428
11911,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,111,2,3163.098296366076,0.8333333333333334,0.0
11912,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,75,2,3391.8823540801354,0.6666666666666666,0.0
11913,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,79,0,3293.9910067741857,0.8333333333333334,0.1428571428571428
11914,Bos en Lommer,Apartment,Entire home/apt,4,1.0,0.0,90,1,3438.5447494234163,0.5,0.2857142857142857
11915,Bos en Lommer,Apartment,Entire home/apt,4,1.0,2.0,111,2,3242.6453926332256,0.6666666666666666,0.0
11916,Bos en Lommer,Apartment,Entire home/apt,1,1.0,1.0,36,1,3503.342990518784,0.6666666666666666,0.2857142857142857
11917,Bos en Lommer,House,Entire home/apt,4,1.0,3.0,115,1,2439.7586739698354,0.8333333333333334,0.2857142857142857
11918,Bos en Lommer,Apartment,Entire home/apt,3,1.0,1.0,85,2,2318.796564531888,0.8333333333333334,0.1428571428571428
11919,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,115,0,2774.8826626047994,0.8333333333333334,0.1428571428571428
11920,Bos en Lommer,Apartment,Entire home/apt,4,1.0,0.0,149,2,3477.926857268559,0.8333333333333334,0.1428571428571428
11921,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,90,1,2834.47545020891,0.5,0.1428571428571428
11922,Bos en Lommer,Apartment,Private room,2,1.5,1.0,70,0,3769.0903253181104,0.8333333333333334,0.7142857142857143
11923,Bos en Lommer,Apartment,Entire home/apt,4,1.0,2.0,100,0,3506.470159829332,0.8333333333333334,0.0
11924,Bos en Lommer,Bed & Breakfast,Private room,3,1.0,1.0,75,1,3160.6094242246168,0.8333333333333334,0.1428571428571428
11925,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,100,0,2996.5797340457057,0.6666666666666666,0.0
11926,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,85,2,3414.0610561319154,0.0,0.0
11927,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,91,0,3538.040773934148,0.8333333333333334,0.1428571428571428
11928,Bos en Lommer,Apartment,Entire home/apt,10,1.0,2.0,181,0,2772.451285212897,0.5,0.0
11929,Bos en Lommer,Apartment,Private room,1,1.0,1.0,35,1,3562.231411568885,0.5,0.0
11930,Bos en Lommer,Apartment,Entire home/apt,4,1.0,2.0,90,0,3097.753038137721,0.6666666666666666,0.0
11931,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,80,1,3443.7901037613105,0.6666666666666666,0.1428571428571428
11932,Bos en Lommer,Apartment,Entire home/apt,2,1.0,2.0,95,1,3515.167364615087,0.6666666666666666,0.0
11933,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,85,2,3232.1466150581487,0.6666666666666666,0.0
11934,Bos en Lommer,Apartment,Entire home/apt,4,1.0,1.0,95,0,3201.583883855768,0.6666666666666666,0.0
11935,Bos en Lommer,Apartment,Entire home/apt,4,1.0,0.0,150,0,3515.5156756208785,0.6666666666666666,0.2857142857142857
11936,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,67,1,3034.972588551028,0.5,0.0
11937,Bos en Lommer,Apartment,Entire home/apt,4,1.0,2.0,140,0,3317.5771873178387,0.6666666666666666,0.1428571428571428
11938,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,98,2,2985.04615574087,0.8333333333333334,0.0
11939,Bos en Lommer,Apartment,Entire home/apt,3,1.0,1.0,79,2,3022.9343481664605,0.6666666666666666,0.0
11940,Bos en Lommer,House,Entire home/apt,4,1.5,3.0,125,1,3609.530644678948,0.6666666666666666,0.0
11941,Bos en Lommer,Apartment,Private room,4,2.0,1.0,65,1,3507.5070528820124,0.6666666666666666,0.0
11942,Bos en Lommer,Apartment,Entire home/apt,3,1.0,1.0,85,2,3295.854851748967,0.1666666666666666,0.0
11943,Bos en Lommer,Apartment,Entire home/apt,4,1.0,1.0,111,1,2504.441230863939,0.6666666666666666,0.0
11944,Bos en Lommer,Apartment,Entire home/apt,4,1.0,2.0,140,2,3283.464259047606,0.6666666666666666,0.1428571428571428
11945,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,89,0,2691.1141645194466,0.6666666666666666,0.0
11946,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,99,1,2711.3906988829863,0.8333333333333334,0.0
11947,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,100,1,2542.191176133105,0.5,0.0
11948,Bos en Lommer,Apartment,Entire home/apt,6,1.5,3.0,125,1,3396.130019135508,0.8333333333333334,0.0
11949,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,50,1,3230.935070747828,0.6666666666666666,0.0
11950,Bos en Lommer,House,Entire home/apt,4,1.0,2.0,175,0,3727.206625903106,0.3333333333333333,0.0
11951,Bos en Lommer,Apartment,Entire home/apt,4,1.0,2.0,120,0,3420.16881655526,0.6666666666666666,0.1428571428571428
11952,Bos en Lommer,Apartment,Entire home/apt,4,1.0,2.0,139,0,3855.271891301599,0.6666666666666666,0.2857142857142857
11953,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,79,1,3754.726445786982,0.5,0.0
11954,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,80,2,3038.990346110265,0.8333333333333334,0.0
11955,Bos en Lommer,Apartment,Entire home/apt,4,1.0,3.0,149,2,2779.114533683634,0.6666666666666666,0.1428571428571428
11956,Bos en Lommer,Apartment,Entire home/apt,3,1.0,1.0,85,1,2780.5376074427504,0.6666666666666666,0.1428571428571428
11957,Bos en Lommer,Apartment,Entire home/apt,3,1.0,1.0,100,0,2385.77778974341,0.8333333333333334,0.1428571428571428
11958,Bos en Lommer,Apartment,Entire home/apt,2,1.0,0.0,80,0,3616.4281987141294,0.6666666666666666,0.1428571428571428
11959,Bos en Lommer,Apartment,Private room,1,1.0,1.0,50,2,3216.070907209459,0.1666666666666666,0.1428571428571428
11960,Bos en Lommer,Apartment,Entire home/apt,2,1.0,2.0,99,1,2344.9153335425644,0.6666666666666666,0.0
11961,Bos en Lommer,Apartment,Private room,2,1.0,1.0,70,2,2633.650324011576,0.8333333333333334,0.1428571428571428
11962,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,200,0,2631.6054042972405,0.8333333333333334,0.0
11963,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,75,1,3854.8279302637457,0.6666666666666666,0.0
11964,Bos en Lommer,House,Entire home/apt,4,1.0,3.0,180,1,2336.210175910333,0.6666666666666666,0.0
11965,Bos en Lommer,Apartment,Private room,2,1.0,1.0,50,2,3130.8965177985096,0.5,0.1428571428571428
11966,Bos en Lommer,Apartment,Entire home/apt,2,1.0,0.0,80,0,3368.9412609749265,0.6666666666666666,0.1428571428571428
11967,Bos en Lommer,Apartment,Entire home/apt,2,1.5,1.0,100,2,3265.1349756641102,0.6666666666666666,0.1428571428571428
11968,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,79,2,3552.7898940852942,0.8333333333333334,0.1428571428571428
11969,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,70,1,2872.4782038816365,0.6666666666666666,0.0
11970,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,90,2,3810.935084292697,0.8333333333333334,0.0
11971,Bos en Lommer,Apartment,Entire home/apt,4,1.0,2.0,100,2,3075.9048648894814,0.6666666666666666,0.1428571428571428
11972,Bos en Lommer,Apartment,Entire home/apt,3,1.0,1.0,75,1,2639.4582907705244,0.5,0.0
11973,Bos en Lommer,Apartment,Private room,2,1.0,1.0,60,1,3225.788250351065,0.5,0.1428571428571428
11974,Bos en Lommer,Apartment,Entire home/apt,4,1.0,2.0,150,0,2379.960617159101,0.6666666666666666,0.0
11975,Bos en Lommer,Apartment,Entire home/apt,3,1.0,2.0,125,1,2567.5251630556672,0.8333333333333334,0.1428571428571428
11976,Bos en Lommer,Apartment,Private room,2,1.0,1.0,80,2,3459.333205806521,0.5,0.0
11977,Bos en Lommer,Apartment,Private room,2,2.0,1.0,68,2,3258.968376411549,0.3333333333333333,0.0
11978,Bos en Lommer,Apartment,Entire home/apt,6,1.0,3.0,160,0,2514.251467181455,0.8333333333333334,0.0
11979,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,87,1,3205.119484945797,0.8333333333333334,0.1428571428571428
11980,Bos en Lommer,Apartment,Entire home/apt,2,2.0,1.0,97,0,3633.124426922237,0.6666666666666666,0.2857142857142857
11981,Bos en Lommer,Apartment,Entire home/apt,4,1.0,1.0,149,1,2893.431166357553,0.6666666666666666,0.0
11982,Bos en Lommer,Apartment,Entire home/apt,4,1.0,2.0,144,0,3261.056194153954,0.6666666666666666,0.1428571428571428
11983,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,125,1,2836.617796341665,0.3333333333333333,0.1428571428571428
11984,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,100,2,3306.406909410496,0.5,0.0
11985,Bos en Lommer,House,Entire home/apt,4,1.0,2.0,125,0,3182.6039076287743,0.8333333333333334,0.1428571428571428
11986,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,85,1,3700.4535995137,0.5,0.0
11987,Bos en Lommer,Apartment,Entire home/apt,3,1.0,1.0,119,0,2742.02167905273,0.6666666666666666,0.0
11988,Bos en Lommer,Apartment,Private room,2,1.0,1.0,68,1,3803.944282215924,0.6666666666666666,0.1428571428571428
11989,Bos en Lommer,Apartment,Private room,3,1.0,1.0,55,0,2317.375332738386,0.5,0.1428571428571428
11990,Bos en Lommer,Apartment,Private room,2,1.0,1.0,81,2,2970.0897867802228,0.6666666666666666,0.2857142857142857
11991,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,100,0,3298.892065484001,0.8333333333333334,0.0
11992,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,98,2,3331.6192235193776,0.6666666666666666,0.1428571428571428
11993,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,100,0,3296.374713734461,0.6666666666666666,0.0
11994,Bos en Lommer,Apartment,Entire home/apt,4,1.0,2.0,90,1,2754.477675920529,0.6666666666666666,0.0
11995,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,80,2,3251.852532617608,0.5,0.0
11996,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,136,1,2406.609175291768,0.8333333333333334,0.0
11997,Bos en Lommer,Apartment,Entire home/apt,2,0.5,0.0,60,0,3375.821708841512,0.3333333333333333,0.1428571428571428
11998,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,70,2,2698.866287298422,0.6666666666666666,0.0
11999,Bos en Lommer,Apartment,Private room,1,1.0,1.0,50,1,3129.4654556869373,0.3333333333333333,0.0
12000,Bos en Lommer,Apartment,Entire home/apt,4,1.0,2.0,117,0,3476.00550166866,0.8333333333333334,0.0
12001,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,80,1,2816.8282127140114,0.5,0.0
12002,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,125,1,3083.2084193889423,0.8333333333333334,0.0
12003,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,95,1,2523.0680210960004,0.8333333333333334,0.0
12004,Bos en Lommer,House,Private room,2,1.0,1.0,75,2,2575.773669299348,0.3333333333333333,0.0
12005,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,78,0,2757.583622415692,0.8333333333333334,0.4285714285714285
12006,Bos en Lommer,Apartment,Entire home/apt,4,1.0,1.0,85,0,3282.6527020091994,0.6666666666666666,0.2857142857142857
12007,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,75,0,2982.636100171092,0.3333333333333333,0.1428571428571428
12008,Bos en Lommer,Apartment,Private room,2,1.0,1.0,100,1,2818.984433529093,0.8333333333333334,0.0
12009,Bos en Lommer,Apartment,Entire home/apt,4,1.0,2.0,129,2,3352.541256569544,0.6666666666666666,0.0
12010,Bos en Lommer,Apartment,Private room,2,1.0,1.0,75,0,3075.3742910940205,0.1666666666666666,0.0
12011,Bos en Lommer,Apartment,Private room,3,1.5,1.0,70,0,3475.598448114112,0.8333333333333334,0.5714285714285714
12012,Bos en Lommer,Apartment,Private room,2,1.0,1.0,66,1,2905.6632844696105,0.6666666666666666,0.0
12013,Bos en Lommer,Apartment,Private room,1,1.5,1.0,40,0,3579.8823163400225,0.5,0.0
12014,Bos en Lommer,House,Private room,2,1.0,1.0,69,1,3981.8311500391,0.6666666666666666,0.0
12015,Bos en Lommer,Apartment,Entire home/apt,4,1.0,2.0,100,1,3090.531368964608,0.5,0.0
12016,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,100,0,3331.613835171213,0.8333333333333334,0.0
12017,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,125,1,3919.2507243644,0.6666666666666666,0.0
12018,Bos en Lommer,Apartment,Entire home/apt,4,2.0,1.0,160,2,2880.152058850688,0.8333333333333334,0.4285714285714285
12019,Bos en Lommer,Apartment,Private room,2,1.0,1.0,80,2,2467.8506070172502,0.5,0.0
12020,Bos en Lommer,Apartment,Entire home/apt,4,1.0,1.0,150,0,3308.424747771673,0.6666666666666666,0.1428571428571428
12021,Bos en Lommer,Apartment,Private room,2,1.0,1.0,97,0,2601.872399682005,0.3333333333333333,0.0
12022,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,79,1,3347.5187110473407,0.5,0.0
12023,Bos en Lommer,Apartment,Entire home/apt,2,1.0,0.0,80,1,3480.9964443425715,0.5,0.2857142857142857
12024,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,99,1,2993.278089519272,0.8333333333333334,0.1428571428571428
12025,Bos en Lommer,Apartment,Entire home/apt,4,1.0,2.0,70,1,3075.021768729608,0.3333333333333333,0.1428571428571428
12026,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,190,2,2515.5015338936028,0.6666666666666666,0.0
12027,Bos en Lommer,Apartment,Entire home/apt,3,1.0,2.0,130,0,3358.358970425072,0.8333333333333334,0.2857142857142857
12028,Bos en Lommer,Apartment,Entire home/apt,4,1.0,2.0,150,0,2952.046596609197,0.6666666666666666,0.0
12029,Bos en Lommer,Apartment,Private room,2,1.0,1.0,60,0,3404.5342634130047,0.6666666666666666,0.1428571428571428
12030,Bos en Lommer,Apartment,Entire home/apt,5,2.0,3.0,160,2,2695.646496589357,0.6666666666666666,0.0
12031,Bos en Lommer,Apartment,Private room,2,1.0,1.0,55,0,2667.974244224398,0.5,0.0
12032,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,80,1,2736.5673623015696,0.8333333333333334,0.0
12033,Bos en Lommer,Bed & Breakfast,Private room,2,1.0,1.0,75,1,3271.87667092166,0.0,0.0
12034,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,95,1,2399.5989522799223,0.8333333333333334,0.0
12035,Bos en Lommer,Apartment,Entire home/apt,3,1.0,0.0,120,0,3302.209738469872,0.8333333333333334,0.1428571428571428
12036,Bos en Lommer,Apartment,Entire home/apt,4,1.0,1.0,85,1,3648.477611893439,1.0,0.5714285714285714
12037,Bos en Lommer,Apartment,Entire home/apt,2,1.0,0.0,70,0,3483.079873704492,0.3333333333333333,0.1428571428571428
12038,Bos en Lommer,Apartment,Entire home/apt,3,1.0,1.0,120,1,2387.0360886277,0.8333333333333334,0.1428571428571428
12039,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,120,1,3304.5871659582344,0.8333333333333334,0.0
12040,Bos en Lommer,Apartment,Private room,2,1.0,1.0,75,0,3722.187750058936,0.8333333333333334,0.1428571428571428
12041,Bos en Lommer,Apartment,Entire home/apt,4,2.0,3.0,120,0,2954.443947352752,0.8333333333333334,0.0
12042,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,120,1,2840.6969122699934,0.6666666666666666,0.0
12043,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,90,1,3208.4522884909807,0.8333333333333334,0.0
12044,Bos en Lommer,Apartment,Entire home/apt,3,1.0,2.0,100,1,2481.034833074354,0.6666666666666666,0.0
12045,Bos en Lommer,Apartment,Private room,2,1.0,1.0,45,2,2965.201369552201,0.3333333333333333,0.1428571428571428
12046,Bos en Lommer,Apartment,Entire home/apt,4,1.0,3.0,200,1,3403.50582550586,0.6666666666666666,0.1428571428571428
12047,Bos en Lommer,Apartment,Entire home/apt,4,1.0,1.0,74,1,3655.727349823509,0.6666666666666666,0.2857142857142857
12048,Bos en Lommer,Apartment,Private room,4,1.0,1.0,130,2,2935.344270169547,0.8333333333333334,0.0
12049,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,86,0,3417.6413765541465,0.5,0.0
12050,Bos en Lommer,Apartment,Private room,2,1.0,1.0,80,2,2634.0240736979003,0.3333333333333333,0.0
12051,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,76,1,2437.757490743941,0.6666666666666666,0.0
12052,Bos en Lommer,Apartment,Entire home/apt,3,1.0,1.0,89,2,3744.61234776854,0.8333333333333334,0.2857142857142857
12053,Bos en Lommer,Apartment,Private room,1,1.0,1.0,35,0,3872.062189422684,0.3333333333333333,0.0
12054,Bos en Lommer,Apartment,Entire home/apt,3,1.0,2.0,125,0,3285.367436258565,0.8333333333333334,0.2857142857142857
12055,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,80,1,3141.4594190990288,0.6666666666666666,0.0
12056,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,95,2,2857.729574335442,0.6666666666666666,0.0
12057,Bos en Lommer,Apartment,Private room,2,1.0,1.0,50,2,2496.8457775107613,0.6666666666666666,0.0
12058,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,49,0,3228.853120308764,0.3333333333333333,0.0
12059,Bos en Lommer,Apartment,Private room,2,1.0,1.0,75,1,2360.649101244886,0.6666666666666666,0.2857142857142857
12060,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,89,0,2442.9916049576364,0.6666666666666666,0.0
12061,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,79,2,2732.585269030601,0.5,0.0
12062,Bos en Lommer,Apartment,Private room,6,1.0,1.0,300,0,3497.7260754976587,0.3333333333333333,0.1428571428571428
12063,Bos en Lommer,Apartment,Entire home/apt,2,1.0,0.0,75,0,3538.2110284222435,0.5,0.1428571428571428
12064,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,89,2,3133.701240622449,0.6666666666666666,0.0
12065,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,75,1,2839.740594304736,0.5,0.0
12066,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,99,0,3560.6506064076902,0.8333333333333334,0.2857142857142857
12067,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,89,1,3006.639305794506,0.6666666666666666,0.0
12068,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,121,0,3350.224605864068,0.8333333333333334,0.2857142857142857
12069,Bos en Lommer,Apartment,Entire home/apt,3,1.0,2.0,125,0,3330.4008659993096,0.6666666666666666,0.1428571428571428
12070,Bos en Lommer,Apartment,Entire home/apt,4,1.5,1.0,108,2,3034.2632237107964,0.6666666666666666,0.2857142857142857
12071,Bos en Lommer,Apartment,Private room,2,1.0,1.0,120,1,2383.486199836619,0.1666666666666666,0.1428571428571428
12072,Bos en Lommer,Apartment,Entire home/apt,3,1.0,1.0,80,1,2996.1544152896577,0.6666666666666666,0.0
12073,Bos en Lommer,Apartment,Private room,2,1.0,1.0,65,0,2937.283905889143,0.6666666666666666,0.0
12074,Bos en Lommer,Apartment,Entire home/apt,5,1.0,2.0,89,1,3290.1454634179354,0.6666666666666666,0.0
12075,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,88,2,3346.305193109461,0.8333333333333334,0.0
12076,Bos en Lommer,Apartment,Entire home/apt,2,1.0,1.0,95,0,3850.551480866045,0.8333333333333334,0.1428571428571428
12077,Bos en Lommer,Apartment,Entire home/apt,3,1.0,2.0,35,0,2834.815953111525,0.6666666666666666,0.0
